arcd,prvn,cityabbr,pst,name,offcd,id,committee,rank,year,wk_b,wk_e
445200,广东省,揭阳,市委书记,万庆良,5825,445202003,非党委常委,正市/厅/局级,2007,2004-09-01,2008-02-01
445200,广东省,揭阳,市委书记,陈弘平,349,445202005,非党委常委,正市/厅/局级,2009,2008-03-01,2011-10-01
445200,广东省,揭阳,市委书记,陈弘平,349,445202005,非党委常委,正市/厅/局级,2010,2008-03-01,2011-10-01
140200,山西省,大同,市长,靳善忠,2126,140201998,非党委常委,正市/厅/局级,1998,1998-01-01,2000-01-01
140200,山西省,大同,市长,靳善忠,2126,140201998,非党委常委,正市/厅/局级,1999,1998-01-01,2000-01-01
140200,山西省,大同,市长,孙辅智,14031,140202000,非党委常委,正市/厅/局级,2001,2000-02-01,2003-07-01
140200,山西省,大同,市长,孙辅智,14031,140202000,非党委常委,正市/厅/局级,2002,2000-02-01,2003-07-01
140200,山西省,大同,市长,郭良孝,1361,140301998,非党委常委,正市/厅/局级,2005,2003-07-01,2006-02-01
140200,山西省,大同,市长,丰立祥,1070,140202006,非党委常委,正市/厅/局级,2007,2006-03-01,2008-02-01
140200,山西省,大同,市委书记,丰立祥,1070,140202006,非党委常委,正市/厅/局级,2013,2008-02-01,2014-10-01
140200,山西省,大同,市委书记,张吉福,7392,140212015,省委常委,副省/部级,2017,2016-11-01,2021-10-01
140200,山西省,大同,市委书记,张吉福,7392,140212015,省委常委,副省/部级,2018,2016-11-01,2021-10-01
140200,山西省,大同,市委书记,张吉福,7392,140212015,省委常委,副省/部级,2019,2016-11-01,2021-10-01
140200,山西省,大同,市长,程步云,643,140201993,非党委常委,正市/厅/局级,1993,1992-11-01,1995-02-01
140200,山西省,大同,市长,程步云,643,140201993,非党委常委,正市/厅/局级,1994,1992-11-01,1995-02-01
371500,山东省,聊城,市委书记,张敬涛,17071,371501996,非党委常委,正市/厅/局级,1998,1997-12-01,2001-01-01
371500,山东省,聊城,市委书记,张敬涛,17071,371501996,非党委常委,正市/厅/局级,1999,1997-12-01,2001-01-01
445200,广东省,揭阳,市委书记,陈喜臣,546,445201993,非党委常委,正市/厅/局级,1994,1993-10-01,1998-05-01
445200,广东省,揭阳,市委书记,陈喜臣,546,445201993,非党委常委,正市/厅/局级,1995,1993-10-01,1998-05-01
371500,山东省,聊城,市委书记,郭兆信,1413,371501998,非党委常委,正市/厅/局级,2006,2001-01-01,2007-03-01
371500,山东省,聊城,市委书记,宋远方,4513,371002002,非党委常委,正市/厅/局级,2009,2007-03-01,2013-03-01
371500,山东省,聊城,市委书记,宋远方,4513,371002002,非党委常委,正市/厅/局级,2010,2007-03-01,2013-03-01
371500,山东省,聊城,市委书记,宋远方,4513,371002002,非党委常委,正市/厅/局级,2011,2007-03-01,2013-03-01
445100,广东省,潮州,市长,汤锡坤,5700,445102005,非党委常委,正市/厅/局级,2007,2005-06-01,2011-01-01
445100,广东省,潮州,市长,汤锡坤,5700,445102005,非党委常委,正市/厅/局级,2009,2005-06-01,2011-01-01
445100,广东省,潮州,市长,汤锡坤,5700,445102005,非党委常委,正市/厅/局级,2010,2005-06-01,2011-01-01
445100,广东省,潮州,市长,李庆雄,2572,445102012,非党委常委,正市/厅/局级,2013,2011-09-01,2014-07-01
445100,广东省,潮州,市长,殷昭举,19145,445102017,非党委常委,正市/厅/局级,2017,2016-06-01,2020-09-01
445100,广东省,潮州,市长,殷昭举,19145,445102017,非党委常委,正市/厅/局级,2018,2016-06-01,2020-09-01
445100,广东省,潮州,市长,殷昭举,19145,445102017,非党委常委,正市/厅/局级,2019,2016-06-01,2020-09-01
371400,山东省,德州,市长,陈飞,306,371402015,非党委常委,正市/厅/局级,2017,2015-04-01,2018-12-01
371500,山东省,聊城,市委书记,陈延明,8787,371511993,非党委常委,正市/厅/局级,1993,1992-12-01,1997-12-01
371500,山东省,聊城,市委书记,陈延明,8787,371511993,非党委常委,正市/厅/局级,1994,1992-12-01,1997-12-01
371500,山东省,聊城,市委书记,陈延明,8787,371511993,非党委常委,正市/厅/局级,1995,1992-12-01,1997-12-01
140200,山西省,大同,市长,杜玉林,9328,140201995,非党委常委,正市/厅/局级,1997,1995-02-01,1998-01-01
371500,山东省,聊城,市长,林峰海,2980,371502007,非党委常委,正市/厅/局级,2010,2006-11-01,2013-03-01
371500,山东省,聊城,市长,林峰海,2980,371502007,非党委常委,正市/厅/局级,2011,2006-11-01,2013-03-01
371500,山东省,聊城,市长,王忠林,5041,371502013,非党委常委,正市/厅/局级,2014,2013-03-01,2015-07-01
445100,广东省,潮州,市长,黄福永,1736,445101993,非党委常委,正市/厅/局级,1993,1992-11-01,1994-10-01
445100,广东省,潮州,市长,李清,2562,445101998,非党委常委,正市/厅/局级,1999,1998-04-01,2003-04-01
445100,广东省,潮州,市长,李清,2562,445101998,非党委常委,正市/厅/局级,2001,1998-04-01,2003-04-01
445100,广东省,潮州,市长,李清,2562,445101998,非党委常委,正市/厅/局级,2002,1998-04-01,2003-04-01
445100,广东省,潮州,市长,汤锡坤,5700,445102005,非党委常委,正市/厅/局级,2006,2005-06-01,2011-01-01
371500,山东省,聊城,市委书记,林峰海,2980,371502007,非党委常委,正市/厅/局级,2014,2013-03-01,2015-02-01
371500,山东省,聊城,市委书记,徐景颜,6451,370302013,非党委常委,正市/厅/局级,2017,2015-02-01,2018-12-01
371500,山东省,聊城,市长,郭兆信,1413,371501998,非党委常委,正市/厅/局级,1998,1997-12-01,2001-01-01
371500,山东省,聊城,市长,郭兆信,1413,371501998,非党委常委,正市/厅/局级,1999,1997-12-01,2001-01-01
371500,山东省,聊城,市委书记,郭兆信,1413,371501998,非党委常委,正市/厅/局级,2001,2001-01-01,2007-03-01
371500,山东省,聊城,市委书记,郭兆信,1413,371501998,非党委常委,正市/厅/局级,2002,2001-01-01,2007-03-01
371500,山东省,聊城,市委书记,郭兆信,1413,371501998,非党委常委,正市/厅/局级,2003,2001-01-01,2007-03-01
371500,山东省,聊城,市委书记,郭兆信,1413,371501998,非党委常委,正市/厅/局级,2005,2001-01-01,2007-03-01
371500,山东省,聊城,市长,张秋波,7555,371502001,非党委常委,正市/厅/局级,2003,2001-01-01,2006-10-01
652200,新疆维吾尔自治区,哈密,市长,古丽夏提·阿不都卡德尔,9804,650502008,非党委常委,正市/厅/局级,2010,2008-02-01,2013-01-01
652200,新疆维吾尔自治区,哈密,市长,古丽夏提·阿不都卡德尔,9804,650502008,非党委常委,正市/厅/局级,2011,2008-02-01,2013-01-01
652200,新疆维吾尔自治区,哈密,市长,芒力克·斯依提,13029,650502013,非党委常委,正市/厅/局级,2014,2013-03-01,2016-05-01
652200,新疆维吾尔自治区,哈密,市长,芒力克·斯依提,13029,650502013,非党委常委,正市/厅/局级,2015,2013-03-01,2016-05-01
652200,新疆维吾尔自治区,哈密,市长,祖木热提·吾布力,19238,650502016,非党委常委,正市/厅/局级,2017,2016-05-01,2021-02-01
652200,新疆维吾尔自治区,哈密,市长,祖木热提·吾布力,19238,650502016,非党委常委,正市/厅/局级,2018,2016-05-01,2021-02-01
652200,新疆维吾尔自治区,哈密,市长,祖木热提·吾布力,19238,650502016,非党委常委,正市/厅/局级,2019,2016-05-01,2021-02-01
652300,新疆维吾尔自治区,昌吉,市委书记,吴佳和,15374,652311991,非党委常委,正市/厅/局级,1991,1990-12-01,1993-06-01
140200,山西省,大同,市委书记,来玉龙,2176,140601996,非党委常委,正市/厅/局级,2002,2001-10-01,2006-02-01
140200,山西省,大同,市委书记,来玉龙,2176,140601996,非党委常委,正市/厅/局级,2003,2001-10-01,2006-02-01
140200,山西省,大同,市委书记,来玉龙,2176,140601996,非党委常委,正市/厅/局级,2005,2001-10-01,2006-02-01
140200,山西省,大同,市委书记,郭良孝,1361,140301998,非党委常委,正市/厅/局级,2007,2006-02-01,2008-01-01
371500,山东省,聊城,市长,张秋波,7555,371502001,非党委常委,正市/厅/局级,2005,2001-01-01,2006-10-01
371500,山东省,聊城,市长,林峰海,2980,371502007,非党委常委,正市/厅/局级,2007,2006-11-01,2013-03-01
371500,山东省,聊城,市长,林峰海,2980,371502007,非党委常委,正市/厅/局级,2009,2006-11-01,2013-03-01
445100,广东省,潮州,市委书记,陈冰,8476,445112001,非党委常委,正市/厅/局级,2003,2000-10-01,2004-01-01
445100,广东省,潮州,市委书记,骆文智,3709,445102003,非党委常委,正市/厅/局级,2006,2005-06-01,2011-08-01
445100,广东省,潮州,市委书记,骆文智,3709,445102003,非党委常委,正市/厅/局级,2007,2005-06-01,2011-08-01
445100,广东省,潮州,市委书记,骆文智,3709,445102003,非党委常委,正市/厅/局级,2009,2005-06-01,2011-08-01
371500,山东省,聊城,市长,宋军继,13904,371502016,非党委常委,正市/厅/局级,2017,2015-07-01,2019-05-01
371500,山东省,聊城,市长,宋军继,13904,371502016,非党委常委,正市/厅/局级,2018,2015-07-01,2019-05-01
371600,山东省,滨州,市委书记,王宗廉,15170,371601995,非党委常委,正市/厅/局级,1998,1997-12-01,2002-12-01
371600,山东省,滨州,市委书记,王宗廉,15170,371601995,非党委常委,正市/厅/局级,1999,1997-12-01,2002-12-01
371600,山东省,滨州,市委书记,王宗廉,15170,371601995,非党委常委,正市/厅/局级,2001,1997-12-01,2002-12-01
371600,山东省,滨州,市委书记,孙德汉,5541,371602002,非党委常委,正市/厅/局级,2003,2002-12-01,2008-01-01
445100,广东省,潮州,市委书记,骆文智,3709,445102003,非党委常委,正市/厅/局级,2010,2005-06-01,2011-08-01
445100,广东省,潮州,市委书记,许光,6515,445102011,非党委常委,正市/厅/局级,2013,2011-08-01,2014-10-01
445100,广东省,潮州,市委书记,李水华,2622,445112015,非党委常委,正市/厅/局级,2015,2014-11-01,2017-05-01
445100,广东省,潮州,市委书记,刘小涛,12380,440502016,非党委常委,正市/厅/局级,2018,2017-06-01,2019-05-01
371500,山东省,聊城,市长,张秋波,7555,371502001,非党委常委,正市/厅/局级,2001,2001-01-01,2006-10-01
371500,山东省,聊城,市长,张秋波,7555,371502001,非党委常委,正市/厅/局级,2002,2001-01-01,2006-10-01
371600,山东省,滨州,市长,张执政,17443,371602001,非党委常委,正市/厅/局级,2001,2000-11-01,2002-03-01
371600,山东省,滨州,市长,安世银,36,371602003,非党委常委,正市/厅/局级,2003,2002-12-01,2006-12-01
371600,山东省,滨州,市委书记,孙德汉,5541,371602002,非党委常委,正市/厅/局级,2005,2002-12-01,2008-01-01
371600,山东省,滨州,市委书记,孙德汉,5541,371602002,非党委常委,正市/厅/局级,2006,2002-12-01,2008-01-01
371600,山东省,滨州,市委书记,孙德汉,5541,371602002,非党委常委,正市/厅/局级,2007,2002-12-01,2008-01-01
371600,山东省,滨州,市委书记,邓向阳,821,371602007,非党委常委,正市/厅/局级,2009,2008-02-01,2013-01-01
371600,山东省,滨州,市委书记,邓向阳,821,371602007,非党委常委,正市/厅/局级,2010,2008-02-01,2013-01-01
371600,山东省,滨州,市委书记,邓向阳,821,371602007,非党委常委,正市/厅/局级,2011,2008-02-01,2013-01-01
371600,山东省,滨州,市委书记,张光峰,7292,371602008,非党委常委,正市/厅/局级,2014,2013-02-01,2019-01-01
371600,山东省,滨州,市委书记,张光峰,7292,371602008,非党委常委,正市/厅/局级,2015,2013-02-01,2019-01-01
371600,山东省,滨州,市委书记,张光峰,7292,371602008,非党委常委,正市/厅/局级,2017,2013-02-01,2019-01-01
445100,广东省,潮州,市委书记,黄福永,1736,445101993,非党委常委,正市/厅/局级,1997,1994-08-01,2000-10-01
445100,广东省,潮州,市委书记,黄福永,1736,445101993,非党委常委,正市/厅/局级,1998,1994-08-01,2000-10-01
445100,广东省,潮州,市委书记,黄福永,1736,445101993,非党委常委,正市/厅/局级,1999,1994-08-01,2000-10-01
445100,广东省,潮州,市委书记,陈冰,8476,445112001,非党委常委,正市/厅/局级,2001,2000-10-01,2004-01-01
445100,广东省,潮州,市委书记,陈冰,8476,445112001,非党委常委,正市/厅/局级,2002,2000-10-01,2004-01-01
445100,广东省,潮州,市委书记,黄福永,1736,445101993,非党委常委,正市/厅/局级,1995,1994-08-01,2000-10-01
371600,山东省,滨州,市委书记,张光峰,7292,371602008,非党委常委,正市/厅/局级,2018,2013-02-01,2019-01-01
371600,山东省,滨州,市委书记,佘春明,22123,371612019,非党委常委,正市/厅/局级,2019,2019-01-01,2022-01-01
140200,山西省,大同,市委书记,丰立祥,1070,140202006,非党委常委,正市/厅/局级,2009,2008-02-01,2014-10-01
140200,山西省,大同,市委书记,丰立祥,1070,140202006,非党委常委,正市/厅/局级,2010,2008-02-01,2014-10-01
140200,山西省,大同,市委书记,丰立祥,1070,140202006,非党委常委,正市/厅/局级,2011,2008-02-01,2014-10-01
652300,新疆维吾尔自治区,昌吉,市委书记,陈德敏,290,650511990,非党委常委,正市/厅/局级,1994,1993-06-01,1995-01-01
652300,新疆维吾尔自治区,昌吉,市委书记,金生辉,10940,652311997,非党委常委,正市/厅/局级,1997,1996-12-01,2000-08-01
652300,新疆维吾尔自治区,昌吉,市委书记,金生辉,10940,652311997,非党委常委,正市/厅/局级,1998,1996-12-01,2000-08-01
652300,新疆维吾尔自治区,昌吉,市委书记,金生辉,10940,652311997,非党委常委,正市/厅/局级,1999,1996-12-01,2000-08-01
652300,新疆维吾尔自治区,昌吉,市委书记,钱智,4158,650511998,非党委常委,正市/厅/局级,2002,2001-08-01,2005-01-01
652300,新疆维吾尔自治区,昌吉,市委书记,钱智,4158,650511998,非党委常委,正市/厅/局级,2003,2001-08-01,2005-01-01
140100,山西省,太原,市长,耿彦波,1266,140202008,非党委常委,正市/厅/局级,2017,2013-02-01,2019-01-01
140100,山西省,太原,市长,耿彦波,1266,140202008,非党委常委,正市/厅/局级,2018,2013-02-01,2019-01-01
140100,山西省,太原,市长,李晓波,22107,140102019,非党委常委,正市/厅/局级,2019,2019-01-01,2020-10-01
371600,山东省,滨州,市委书记,佘春明,22123,371612019,非党委常委,正市/厅/局级,2021,2019-01-01,2022-01-01
442000,广东省,中山,市长,李启红,2550,442002007,非党委常委,正市/厅/局级,2007,2006-12-01,2010-04-01
442000,广东省,中山,市长,李启红,2550,442002007,非党委常委,正市/厅/局级,2009,2006-12-01,2010-04-01
442000,广东省,中山,市长,陈良贤,8631,442002013,非党委常委,正市/厅/局级,2013,2012-11-01,2016-04-01
371600,山东省,滨州,市长,安世银,36,371602003,非党委常委,正市/厅/局级,2005,2002-12-01,2006-12-01
371600,山东省,滨州,市长,邓向阳,821,371602007,非党委常委,正市/厅/局级,2007,2006-12-01,2008-02-01
371600,山东省,滨州,市长,张光峰,7292,371602008,非党委常委,正市/厅/局级,2009,2008-02-01,2013-02-01
371600,山东省,滨州,市长,张光峰,7292,371602008,非党委常委,正市/厅/局级,2010,2008-02-01,2013-02-01
371600,山东省,滨州,市长,张光峰,7292,371602008,非党委常委,正市/厅/局级,2011,2008-02-01,2013-02-01
371600,山东省,滨州,市长,崔洪刚,8987,371602013,非党委常委,正市/厅/局级,2014,2013-03-01,2018-05-01
371600,山东省,滨州,市长,崔洪刚,8987,371602013,非党委常委,正市/厅/局级,2015,2013-03-01,2018-05-01
371600,山东省,滨州,市长,崔洪刚,8987,371602013,非党委常委,正市/厅/局级,2017,2013-03-01,2018-05-01
442000,广东省,中山,市长,陈良贤,8631,442002013,非党委常委,正市/厅/局级,2014,2012-11-01,2016-04-01
442000,广东省,中山,市长,陈良贤,8631,442002013,非党委常委,正市/厅/局级,2015,2012-11-01,2016-04-01
442000,广东省,中山,市长,焦兰生,10891,442002016,非党委常委,正市/厅/局级,2017,2016-04-01,2018-10-01
442000,广东省,中山,市长,危伟汉,22142,442002019,非党委常委,正市/厅/局级,2019,2018-10-01,2021-06-01
445100,广东省,潮州,市委书记,陈远睦,595,445111992,非党委常委,正市/厅/局级,1993,1992-03-01,1994-08-01
442000,广东省,中山,市长,汤炳权,5687,442001988,非党委常委,正市/厅/局级,1991,1988-01-01,1994-02-01
442000,广东省,中山,市长,汤炳权,5687,442001988,非党委常委,正市/厅/局级,1993,1988-01-01,1994-02-01
442000,广东省,中山,市长,汤炳权,5687,442001988,非党委常委,正市/厅/局级,1995,1994-12-01,1996-04-01
442000,广东省,中山,市长,陈根楷,322,442001998,非党委常委,正市/厅/局级,1999,1998-04-01,2006-12-01
